CustomerID,Name,Gender,Age,City,State,SignupDate,Segment,Acquisition
C010213,Varun Kumar,Male,43,Delhi,Delhi,2022-11-15,Consumer,Organic Search
C010214,Krishna Patel,Female,25,Delhi,Delhi,2024-06-08,Consumer,Organic Search
C010215,Tanya Malhotra,Female,47,Mumbai,Mumbai,2024-06-08,Home Office,Referral
C010216,Manish Shah,Female,31,Jaipur,Jaipur,2026-07-28,Consumer,Organic Search
C010217,Sneha Chopra,Female,51,Chandigarh,Chandigarh,2024-11-12,Small Business,Referral
C010218,Vikram Kapoor,Female,46,Kochi,Kochi,2025-05-02,Consumer,Paid Search
C010219,Aarav Yadav,Male,38,Coimbatore,Coimbatore,2023-03-01,Small Business,Organic Search
C010220,Aarav Singh,Female,29,Indore,Indore,2023-03-03,Home Office,Paid Search
C010221,Sanya Malhotra,Male,35,Patna,Patna,2025-12-09,Consumer,Paid Search
C010222,Aditya Mishra,Male,33,Lucknow,Lucknow,2024-09-30,Corporate,Paid Search
C010223,Siddharth Chopra,Female,28,Mysuru,Mysuru,2022-11-06,Consumer,Email
C010224,Sneha Kapoor,Male,45,Patna,Patna,2025-06-05,Consumer,Organic Search
C010225,Sneha Mishra,Female,30,Gurugram,Gurugram,2022-05-10,Small Business,Paid Search
C010226,Aditya Shah,Female,24,Kochi,Kochi,2023-04-20,Consumer,Referral
C010227,Kabir Nair,Male,44,Kolkata,Kolkata,2025-05-04,Consumer,Social Media
C010228,Varun Yadav,Female,37,Gurugram,Gurugram,2025-06-11,Small Business,Social Media
C010229,Kabir Kumar,Female,37,Surat,Surat,2022-11-02,Consumer,Marketplace
C010230,Manish Yadav,Female,36,Delhi,Delhi,2022-03-14,Home Office,Email
C010231,Varun Kumar,Female,19,Mumbai,Mumbai,2025-02-14,Consumer,Email
C010232,Karan Rao,Female,27,Noida,Noida,2022-08-29,Consumer,Paid Search
C010233,Priya Verma,Male,34,Surat,Surat,2024-08-07,Small Business,Referral
C010234,Rohan Mishra,Male,42,Indore,Indore,2023-06-26,Consumer,Paid Search
C010235,Reyansh Patel,Male,42,Nagpur,Nagpur,2024-03-27,Corporate,Organic Search
C010236,Varun Gupta,Female,39,Surat,Surat,2024-01-03,Consumer,Organic Search
C010237,Varun Patel,Female,39,Gurugram,Gurugram,2025-01-23,Consumer,Marketplace
C010238,Varun Kumar,Female,18,Visakhapatnam,Visakhapatnam,2026-05-04,Corporate,Organic Search
C010239,Nisha Kumar,Female,40,Guwahati,Guwahati,2022-02-13,Consumer,Organic Search
C010240,Rohan Das,Male,38,Coimbatore,Coimbatore,2023-12-04,Home Office,Social Media
C010241,Nisha Rao,Female,30,Kochi,Kochi,,Consumer,Marketplace
C010242,Kavya Reddy,Female,30,Mysuru,Mysuru,2023-07-19,Consumer,Paid Search
C010243,Vikram Mehta,Male,18,Lucknow,Lucknow,2022-11-24,Corporate,Email
C010244,Isha Mehta,Male,40,Indore,Indore,2024-07-03,Home Office,Paid Search
C010245,Varun Iyer,Female,29,Indore,Indore,2024-07-19,Home Office,Social Media
C010246,Riya Joshi,Male,36,Lucknow,Lucknow,2023-02-03,Consumer,Organic Search
C010247,Kavya Gupta,Male,25,Bengaluru,Bengaluru,2024-10-31,Home Office,Social Media
C010248,Sneha Iyer,Male,48,Chennai,Chennai,2026-06-19,Consumer,Email
C010249,Isha Singh,Female,27,Bhopal,Bhopal,2025-05-29,Consumer,Referral
C010250,Priya Gupta,Male,29,Nagpur,Nagpur,2022-03-30,Consumer,Email
C010251,Neha Patel,Female,26,Kochi,Kochi,2025-04-26,Consumer,Organic Search
C010252,Sanya Bose,Male,53,Noida,Noida,2024-11-11,Small Business,Organic Search
C010253,Karan Gupta,Female,31,Chennai,Chennai,2023-04-16,Corporate,Social Media
C010254,Rohan Gupta,Female,45,Guwahati,Guwahati,2023-10-30,Home Office,Marketplace
C010255,Arjun Mehta,Female,38,Visakhapatnam,Visakhapatnam,2022-05-24,Corporate,Paid Search
C010256,Riya Gupta,Male,31,Indore,Indore,2022-03-04,Small Business,Paid Search
C010257,Isha Shah,Male,45,Surat,Surat,2026-04-17,Consumer,Affiliate
C010258,Vivaan Verma,Male,47,Patna,Patna,2024-12-07,Consumer,Paid Search
C010259,Rahul Iyer,Female,23,Hyderabad,Hyderabad,2026-06-07,Corporate,Organic Search
C010260,Rahul Shah,Female,30,Coimbatore,Coimbatore,2024-11-28,Consumer,Affiliate
C010261,Aditya Yadav,Female,33,Visakhapatnam,Visakhapatnam,2024-07-09,Consumer,Organic Search
C010262,Meera Iyer,Female,34,Bengaluru,Bengaluru,2025-09-30,Home Office,Marketplace
C010263,Neha Sharma,Male,43,Surat,Surat,2023-03-21,Consumer,Social Media
C010264,Siddharth Verma,Female,37,Bhopal,Bhopal,2026-03-04,Small Business,Email
C010265,Vivaan Nair,Female,22,Bhubaneswar,Bhubaneswar,2025-10-10,Consumer,Affiliate
C010266,Sanya Kumar,Female,38,Chennai,Chennai,2024-04-08,Consumer,Social Media
C010267,Tanya Kapoor,Male,39,Bhubaneswar,Bhubaneswar,2024-12-03,Consumer,Organic Search
C010268,Sanya Rao,Male,28,Ahmedabad,Ahmedabad,2024-08-07,Corporate,Social Media
C010269,Aditya Sharma,Female,42,Kolkata,Kolkata,2025-03-17,Consumer,Referral
C010270,Nisha Kapoor,Male,35,Coimbatore,Coimbatore,2026-04-19,Consumer,Paid Search
C010271,Vikram Sharma,Female,45,Noida,Noida,2026-06-02,Consumer,Paid Search
C010272,Vikram Kapoor,Female,24,Delhi,Delhi,2024-06-16,Consumer,Social Media
C010273,Aditya Nair,Female,36,Bengaluru,Bengaluru,2024-07-20,Consumer,Email
C010274,Neha Rao,Female,18,Jaipur,Jaipur,2023-10-19,Consumer,Paid Search
C010275,Krishna Shah,Female,40,Chennai,Chennai,2024-10-09,Consumer,Paid Search
C010276,Ishaan Malhotra,Male,32,Bengaluru,Bengaluru,2023-10-14,Consumer,Email
C010277,Kavya Reddy,Male,24,Noida,Noida,2023-03-14,Home Office,Organic Search
C010278,Krishna Kumar,Female,39,Bhubaneswar,Bhubaneswar,2025-07-27,Consumer,Social Media
C010279,Varun Patel,Female,56,Jaipur,Jaipur,2026-02-21,Corporate,Organic Search
C010280,Krishna Patel,Female,41,Bengaluru,Bengaluru,2022-06-14,Consumer,Marketplace
C010281,Riya Patel,Female,45,Chennai,Chennai,2026-01-18,Consumer,Paid Search
C010282,Vivaan Verma,Male,30,Surat,Surat,2026-05-02,Small Business,Paid Search
C010283,Kabir Chopra,Male,42,Chennai,Chennai,2026-07-27,Consumer,Organic Search
C010284,Sanya Sharma,Female,24,Kochi,Kochi,2022-05-23,Small Business,Marketplace
C010285,Karan Kapoor,Female,46,Gurugram,Gurugram,2025-05-14,Consumer,Email
C010286,Vivaan Yadav,Male,26,Mysuru,Mysuru,2024-01-11,Consumer,Organic Search
C010287,Priya Bose,Male,47,Mumbai,Mumbai,2022-07-16,Consumer,Referral
C010288,Aditya Chopra,Female,20,Noida,Noida,2023-07-28,Corporate,Organic Search
C010289,Aditya Yadav,Female,54,Bhopal,Bhopal,2022-11-27,Corporate,Organic Search
C010290,Riya Mishra,Male,18,Kochi,Kochi,2025-05-03,Corporate,Paid Search
C010291,Aditya Verma,Female,30,Indore,Indore,2025-08-23,Corporate,Paid Search
C010292,Siddharth Joshi,Female,40,Lucknow,Lucknow,2023-12-02,Consumer,Paid Search
C010293,Siddharth Bose,Male,34,Indore,Indore,2025-04-30,Consumer,Organic Search
C010294,Manish Patel,Female,25,Kochi,Kochi,2023-08-25,Home Office,Organic Search
C010295,Tanya Rao,Male,34,Pune,Pune,2024-01-03,Small Business,Marketplace
C010296,Rahul Verma,Female,18,Patna,Patna,2022-10-02,Consumer,Social Media
C010297,Siddharth Patel,Male,43,Ahmedabad,Ahmedabad,2026-05-19,Home Office,Referral
C010298,Aditi Kumar,Male,35,Noida,Noida,2025-06-06,Corporate,Paid Search
C010299,Arjun Yadav,Female,40,Coimbatore,Coimbatore,2023-10-19,Consumer,Referral
C010300,Nisha Nair,Male,44,Coimbatore,Coimbatore,2026-06-27,Consumer,Social Media
C010301,Nikhil Bose,Female,37,Jaipur,Jaipur,2023-04-01,Consumer,Email
C010302,Siddharth Joshi,Male,18,Nagpur,Nagpur,2023-02-26,Home Office,Organic Search
C010303,Rahul Das,Non-Binary,25,Gurugram,Gurugram,2023-03-09,Home Office,Organic Search
C010304,Rohan Bose,Female,18,Hyderabad,Hyderabad,2024-05-22,Consumer,Paid Search
C010305,Manish Shah,Female,40,Indore,Indore,2023-10-16,Consumer,Email
C010306,Aditi Verma,Male,42,Noida,Noida,2023-10-31,Corporate,Referral
C010307,Tanya Reddy,Female,26,Mysuru,Mysuru,2022-09-15,Corporate,Social Media
C010308,Manish Malhotra,Female,36,Kochi,Kochi,2025-09-07,Consumer,Referral
C010309,Pooja Patel,Female,35,Kolkata,Kolkata,2025-09-28,Consumer,Email
C010310,Siddharth Sharma,Female,38,Nagpur,Nagpur,,Home Office,Organic Search
C010311,Ishaan Chopra,Female,25,Guwahati,Guwahati,2024-05-15,Consumer,Referral
C010312,Tanya Sharma,Male,38,Jaipur,Jaipur,2025-10-28,Consumer,Paid Search
C010313,Karan Kumar,Female,34,Bengaluru,Bengaluru,2023-07-08,Consumer,Social Media
C010314,Riya Reddy,Female,40,Mysuru,Mysuru,2025-10-20,Corporate,Affiliate
C010315,Kavya Joshi,Female,18,Unknown,Unknown,2025-02-20,Consumer,Referral
C010316,Kabir Joshi,Female,39,Guwahati,Guwahati,2022-08-31,Corporate,Email
C010317,Varun Nair,Female,18,Patna,Patna,2023-05-01,Corporate,Affiliate
C010318,Aditya Malhotra,Male,26,Mumbai,Mumbai,2023-10-19,Consumer,Organic Search
C010319,Tanya Gupta,Female,34,Pune,Pune,2022-03-31,Consumer,Social Media
C010320,Varun Mishra,Male,20,Hyderabad,Hyderabad,2025-10-20,Consumer,Paid Search
C010321,Aditya Verma,Female,28,Chandigarh,Chandigarh,2025-09-27,Consumer,Marketplace
C010322,Diya Reddy,Female,20,Indore,Indore,2024-12-10,Consumer,Marketplace
C010323,Siddharth Yadav,Female,32,Chandigarh,Chandigarh,2023-05-28,Consumer,Paid Search
C010324,Neha Reddy,Female,46,Gurugram,Gurugram,2025-06-16,Consumer,Social Media
C010325,Aditi Bose,Female,47,Bhopal,Bhopal,2024-08-08,Consumer,Paid Search
C010326,Meera Verma,Male,33,Coimbatore,Coimbatore,2023-03-16,Consumer,Paid Search
C010327,Varun Das,Female,35,Surat,Surat,2023-01-06,Consumer,Paid Search
C010328,Reyansh Patel,Male,40,Surat,Surat,2025-06-07,Home Office,Email
C010329,Pooja Kapoor,Female,20,Jaipur,Jaipur,2023-05-28,Corporate,Marketplace
C010330,Rahul Patel,Female,29,Coimbatore,Coimbatore,2023-08-01,Corporate,Paid Search
C010331,Nikhil Iyer,Female,30,Kochi,Kochi,2024-06-20,Corporate,Email
C010332,Aditya Chopra,Male,39,Patna,Patna,2023-10-27,Consumer,Email
C010333,Priya Reddy,Female,44,Jaipur,Jaipur,2026-01-12,Consumer,Social Media
C010334,Diya Singh,Female,37,Pune,Pune,2024-07-09,Home Office,Organic Search
C010335,Kavya Gupta,Female,27,Mumbai,Mumbai,2024-03-31,Consumer,Email
C010336,Neha Patel,Female,18,Hyderabad,Hyderabad,2022-03-02,Consumer,Organic Search
C010337,Aarav Bose,Male,28,Bhubaneswar,Bhubaneswar,2025-08-09,Consumer,Marketplace
C010338,Meera Joshi,Female,31,Patna,Patna,2024-09-06,Corporate,Referral
C010339,Aditi Nair,Female,33,Mysuru,Mysuru,2026-01-07,Consumer,Referral
C010340,Tanya Sharma,Female,18,Pune,Pune,2022-12-11,Small Business,Social Media
C010341,Aditya Gupta,Male,21,Mumbai,Mumbai,2024-03-02,Consumer,Organic Search
C010342,Aditi Joshi,Female,40,Patna,Patna,2025-02-06,Small Business,Marketplace
C010343,Rohan Bose,Female,44,Patna,Patna,2024-01-16,Home Office,Marketplace
C010344,Diya Mishra,Female,18,Guwahati,Guwahati,2022-11-09,Consumer,Organic Search
C010345,Reyansh Yadav,Male,50,Ahmedabad,Ahmedabad,2022-06-08,Consumer,Organic Search
C010346,Isha Gupta,Female,31,Chandigarh,Chandigarh,2022-07-18,Corporate,Social Media
C010347,Varun Kumar,Male,45,Nagpur,Nagpur,2026-04-03,Consumer,Social Media
C010348,Vivaan Kapoor,Female,37,Chennai,Chennai,2025-12-11,Home Office,Social Media
C010349,Riya Joshi,Female,40,Hyderabad,Hyderabad,2023-11-27,Home Office,Marketplace
C010350,Manish Shah,Male,43,Bhopal,Bhopal,2022-01-29,Corporate,Organic Search
C010351,Neha Kumar,Unknown,48,Chennai,Chennai,2024-09-12,Corporate,Social Media
C010352,Siddharth Patel,Male,34,Indore,Indore,2022-08-02,Corporate,Paid Search
C010353,Krishna Malhotra,Non-Binary,49,Chandigarh,Chandigarh,2026-03-26,Consumer,Marketplace
C010354,Priya Verma,Male,34,Gurugram,Gurugram,2022-10-10,Consumer,Email
C010355,Siddharth Kapoor,Male,37,Delhi,Delhi,2025-05-01,Consumer,Social Media
C010356,Diya Chopra,Male,28,Bhopal,Bhopal,2026-01-03,Consumer,Email
C010357,Neha Iyer,Female,33,Kolkata,Kolkata,2024-02-03,Consumer,Organic Search
C010358,Nikhil Malhotra,Female,41,Mysuru,Mysuru,2024-11-14,Home Office,Marketplace
C010359,Diya Das,Male,30,Ahmedabad,Ahmedabad,2025-05-22,Corporate,Organic Search
C010360,Manish Joshi,Female,31,Noida,Noida,2025-08-03,Consumer,Social Media
C010361,Ishaan Kumar,Female,34,Patna,Patna,2026-04-24,Consumer,Organic Search
C010362,Riya Rao,Male,39,Chennai,Chennai,2023-04-18,Consumer,Organic Search
C010363,Aarav Chopra,Male,18,Gurugram,Gurugram,2022-04-30,Consumer,Social Media
C010364,Rohan Chopra,Female,26,Kolkata,Kolkata,2023-06-07,Home Office,Social Media
C010365,Arjun Nair,Female,41,Noida,Noida,2022-01-06,Home Office,Paid Search
C010366,Arjun Sharma,Female,44,Bengaluru,Bengaluru,2022-01-02,Consumer,Organic Search
C010367,Siddharth Das,Male,26,Mysuru,Mysuru,2025-09-16,Corporate,Referral
C010368,Karan Mehta,Male,30,Jaipur,Jaipur,2026-02-06,Corporate,Social Media
C010369,Manish Mishra,Male,40,Mumbai,Mumbai,2022-02-07,Consumer,Email
C010370,Ananya Mishra,Male,29,Kochi,Kochi,2023-06-18,Corporate,Organic Search
C010371,Diya Gupta,Male,18,Kochi,Kochi,2026-06-24,Consumer,Organic Search
C010372,Priya Kapoor,Male,28,Jaipur,Jaipur,2023-08-24,Home Office,Social Media
C010373,Manish Patel,Male,53,Pune,Pune,2024-01-05,Consumer,Paid Search
C010374,Sanya Yadav,Male,34,Lucknow,Lucknow,2023-08-14,Corporate,Social Media
C010375,Tanya Bose,Female,28,Mumbai,Mumbai,2026-01-10,Consumer,Marketplace
C010376,Krishna Rao,Non-Binary,42,Bengaluru,Bengaluru,2023-02-08,Corporate,Affiliate
C010377,Rohan Bose,Female,18,Ahmedabad,Ahmedabad,2024-06-04,Consumer,Social Media
C010378,Vikram Verma,Male,42,Bengaluru,Bengaluru,2023-07-11,Consumer,Paid Search
C010379,Sanya Mehta,Male,43,Chennai,Chennai,2024-09-07,Consumer,Referral
C010380,Ananya Sharma,Male,44,Lucknow,Lucknow,2023-06-04,Consumer,Organic Search
C010381,Pooja Rao,Female,21,Lucknow,Lucknow,2025-09-10,Consumer,Social Media
C010382,Diya Sharma,Female,27,Coimbatore,Coimbatore,2025-04-13,Consumer,Affiliate
C010383,Kabir Das,Male,24,Bhubaneswar,Bhubaneswar,2024-03-05,Consumer,Paid Search
C010384,Sneha Reddy,Female,26,Pune,Pune,2022-09-12,Home Office,Paid Search
C010385,Pooja Gupta,Female,28,Mysuru,Mysuru,2025-09-16,Consumer,Paid Search
C010386,Ishaan Sharma,Male,30,Bengaluru,Bengaluru,2022-07-14,Small Business,Social Media
C010387,Reyansh Bose,Male,43,Pune,Pune,2024-12-03,Small Business,Organic Search
C010388,Nikhil Patel,Male,22,Jaipur,Jaipur,2026-04-02,Consumer,Paid Search
C010389,Vivaan Kumar,Unknown,38,Visakhapatnam,Visakhapatnam,2025-01-23,Consumer,Social Media
C010390,Karan Mishra,Female,29,Bhubaneswar,Bhubaneswar,2022-03-25,Consumer,Organic Search
C010391,Karan Mehta,Male,32,Ahmedabad,Ahmedabad,2026-06-29,Consumer,Organic Search
C010392,Varun Rao,Female,30,Hyderabad,Hyderabad,2026-05-11,Consumer,Affiliate
C010393,Riya Das,Female,18,Noida,Noida,2022-02-07,Consumer,Organic Search
C010394,Karan Chopra,Male,40,Mumbai,Mumbai,2026-01-15,Consumer,Organic Search
C010395,Siddharth Singh,Male,18,Nagpur,Nagpur,2023-05-16,Consumer,Social Media
C010396,Meera Mishra,Female,38,Bengaluru,Bengaluru,2022-06-21,Corporate,Paid Search
C010397,Aarav Yadav,Female,18,Gurugram,Gurugram,2022-12-07,Consumer,Organic Search
C010398,Manish Malhotra,Male,18,Gurugram,Gurugram,2023-04-04,Corporate,Social Media
C010399,Isha Shah,Female,34,Noida,Noida,2022-04-30,Corporate,Email
C010400,Isha Shah,Female,30,Hyderabad,Hyderabad,2023-05-28,Consumer,Social Media
C010401,ARJUN SHAH,Female,46,Chennai,Chennai,2025-07-30,Consumer,Social Media
C010402,Neha Singh,Male,22,Gurugram,Gurugram,2026-01-10,Consumer,Organic Search
C010403,Priya Verma,Female,28,Kochi,Kochi,2023-05-30,Consumer,Referral
C010404,Aarav Shah,Male,43,Gurugram,Gurugram,2023-09-09,Consumer,Organic Search
C010405,Sneha Verma,Female,29,Mumbai,Mumbai,2022-07-28,Consumer,Organic Search
C010406,Ishaan Joshi,Female,41,Kolkata,Kolkata,2022-10-21,Consumer,Email
C010407,Neha Malhotra,Female,35,Jaipur,Jaipur,2022-02-06,Consumer,Referral
C010408,Nikhil Kumar,Male,34,Coimbatore,Coimbatore,2022-09-22,Consumer,Paid Search
C010409,Nisha Iyer,Female,30,Lucknow,Lucknow,2024-06-25,Small Business,Marketplace
C010410,Manish Chopra,Male,23,Patna,Patna,2024-11-19,Consumer,Affiliate
C010411,Ananya Nair,Female,25,Mysuru,Mysuru,2024-02-10,Consumer,Organic Search
C010412,Reyansh Singh,Female,21,Jaipur,Jaipur,2024-06-19,Corporate,Organic Search
C010413,Riya Chopra,Female,29,Mumbai,Mumbai,2025-02-19,Small Business,Organic Search
C010414,Sanya Kumar,Male,30,Mumbai,Mumbai,2025-06-07,Corporate,Email
C010415,Rahul Chopra,Male,18,Coimbatore,Coimbatore,2024-11-15,Home Office,Marketplace
C010416,Kavya Mishra,Male,31,Surat,Surat,2022-09-04,Consumer,Paid Search
C010417,Neha Kumar,Male,30,Pune,Pune,2023-12-30,Small Business,Organic Search
C010418,Vikram Malhotra,Male,33,Bengaluru,Bengaluru,2026-07-12,Consumer,Social Media
C010419,Rohan Iyer,Female,40,Kolkata,Kolkata,2022-04-22,Corporate,Organic Search
C010420,Ananya Gupta,Male,41,Jaipur,Jaipur,2022-04-25,Consumer,Email
C010421,Sneha Iyer,Female,20,Coimbatore,Coimbatore,2026-04-27,Consumer,Paid Search
C010422,Aditi Sharma,Female,35,Lucknow,Lucknow,2023-03-28,Consumer,Social Media
C010423,Tanya Nair,Male,26,Guwahati,Guwahati,2022-04-01,Consumer,Organic Search
C010424,Kabir Joshi,Female,28,Mysuru,Mysuru,2024-08-05,Consumer,Paid Search
C010425,NEHA KUMAR,Male,33,Nagpur,Nagpur,2022-05-08,Consumer,Organic Search
C010426,Ishaan Mehta,Female,26,Kochi,Kochi,2022-01-27,Corporate,Paid Search
C010427,Arjun Kumar,Female,42,Jaipur,Jaipur,2024-11-04,Consumer,Paid Search
C010428,Vivaan Chopra,Male,19,Pune,Pune,2024-12-15,Corporate,Organic Search
C010429,Riya Verma,Male,39,Chandigarh,Chandigarh,2025-12-19,Home Office,Social Media
C010430,Rahul Iyer,Male,44,Delhi,Delhi,2023-04-28,Corporate,Paid Search
C010431,Ishaan Bose,Non-Binary,33,Kochi,Kochi,2023-04-23,Consumer,Marketplace
C010432,Rohan Iyer,Male,25,Patna,Patna,2022-06-15,Home Office,Organic Search
C010433,Diya Nair,Male,42,Guwahati,Guwahati,2025-04-02,Home Office,Marketplace
C010434,Karan Mehta,Male,24,Kolkata,Kolkata,2022-11-11,Corporate,Marketplace
C010435,Pooja Joshi,Female,34,Delhi,Delhi,2023-02-02,Consumer,Paid Search
C010436,Arjun Gupta,Male,55,Nagpur,Nagpur,2022-06-15,Consumer,Paid Search
C010437,Isha Nair,Male,52,Lucknow,Lucknow,2022-02-16,Consumer,Referral
C010438,Ananya Verma,Male,38,Mumbai,Mumbai,2023-04-28,Consumer,Affiliate
C010439,Rohan Rao,Female,28,Pune,Pune,2026-06-15,Corporate,Organic Search
C010440,Ishaan Das,Male,19,Mumbai,Mumbai,2023-08-20,Consumer,Paid Search
C010441,Meera Kumar,Male,59,Patna,Patna,2024-10-13,Consumer,Organic Search
C010442,Aarav Chopra,Female,41,Lucknow,Lucknow,2024-06-04,Consumer,Referral
C010443,Sneha Nair,Male,47,Mysuru,Mysuru,2022-06-12,Consumer,Affiliate
C010444,Karan Reddy,Female,23,Jaipur,Jaipur,2022-04-04,Consumer,Social Media
C010445,Karan Yadav,Non-Binary,54,Mumbai,Mumbai,2022-07-02,Consumer,Organic Search
C010446,Meera Kapoor,Male,33,Lucknow,Lucknow,2023-07-14,Consumer,Marketplace
C010447,Rohan Sharma,Male,36,Chandigarh,Chandigarh,2023-02-12,Consumer,Email
C010448,Aarav Malhotra,Female,18,Gurugram,Gurugram,2025-11-07,Home Office,Organic Search
C010449,Aditya Joshi,Male,23,Hyderabad,Hyderabad,2026-04-14,Small Business,Paid Search
C010450,Kabir Iyer,Male,39,Indore,Indore,2024-04-28,Consumer,Organic Search
C010451,Manish Shah,Male,20,Noida,Noida,2025-12-03,Consumer,Social Media
C010452,Rahul Das,Female,52,Chandigarh,Chandigarh,2024-05-07,Corporate,Social Media
C010453,Siddharth Iyer,Female,18,Kolkata,Kolkata,2022-02-25,Consumer,Organic Search
C010454,Neha Reddy,Male,20,Coimbatore,Coimbatore,2023-10-29,Home Office,Paid Search
C010455,Vikram Singh,Male,19,Chennai,Chennai,2026-07-19,Consumer,Organic Search
C010456,Riya Malhotra,Unknown,44,Coimbatore,Coimbatore,2025-09-11,Consumer,Email
C010457,Neha Shah,Female,46,Lucknow,Lucknow,2022-05-15,Consumer,Organic Search
C010458,Sanya Sharma,Female,44,Indore,Indore,2024-12-27,Consumer,Email
C010459,Reyansh Iyer,Female,57,Jaipur,Jaipur,2022-02-03,Consumer,Organic Search
C010460,Aarav Shah,Female,61,Mumbai,Mumbai,2023-10-16,Consumer,Email
C010461,Meera Patel,Female,35,Delhi,Delhi,2024-10-19,Consumer,Marketplace
C010462,Vikram Kumar,Non-Binary,37,Nagpur,Nagpur,2025-12-27,Consumer,Email
C010463,Siddharth Kapoor,Male,45,Nagpur,Nagpur,2023-06-04,Consumer,Organic Search
C010464,Riya Chopra,Male,40,Guwahati,Guwahati,2023-09-08,Consumer,Organic Search
C010465,Reyansh Sharma,Female,39,Chennai,Chennai,2023-03-31,Consumer,Paid Search
C010466,Ishaan Singh,Female,45,Kochi,Kochi,2025-01-10,Consumer,Organic Search
C010467,Krishna Kumar,Male,32,Mysuru,Mysuru,2025-10-10,Consumer,Email
C010468,Sneha Patel,Male,54,Ahmedabad,Ahmedabad,2025-06-14,Corporate,Marketplace
C010469,Aditya Mehta,Male,38,Mysuru,Mysuru,2024-12-09,Consumer,Referral
C010470,Vivaan Bose,Male,31,Coimbatore,Coimbatore,2025-05-25,Small Business,Referral
C010471,Krishna Verma,Female,36,Kochi,Kochi,2024-09-03,Consumer,Organic Search
C010472,Neha Shah,Female,42,Visakhapatnam,Visakhapatnam,2023-06-01,Corporate,Organic Search
C010473,Pooja Yadav,Female,21,Kolkata,Kolkata,2024-06-29,Consumer,Social Media
C010474,Aditi Bose,Female,39,Bhopal,Bhopal,2026-01-06,Consumer,Social Media
C010475,Tanya Gupta,Female,47,Bhopal,Bhopal,2023-07-21,Corporate,Paid Search
C010476,Ishaan Verma,Female,32,Guwahati,Guwahati,2022-09-02,Consumer,Marketplace
C010477,Sanya Kapoor,Female,42,Patna,Patna,2025-04-22,Corporate,Paid Search
C010478,Meera Mehta,Female,22,Indore,Indore,2023-10-22,Consumer,Social Media
C010479,Rohan Sharma,Male,37,Surat,Surat,2022-08-27,Consumer,Email
C010480,Aarav Rao,Female,54,Kochi,Kochi,2024-11-30,Corporate,Social Media
C010481,Vivaan Joshi,Female,34,Bhubaneswar,Bhubaneswar,2022-02-13,Home Office,Referral
C010482,Aarav Kumar,Male,41,Chennai,Chennai,2022-08-25,Consumer,Paid Search
C010483,Vikram Malhotra,Female,41,Jaipur,Jaipur,2025-05-04,Corporate,Social Media
C010484,Nisha Gupta,Male,20,Lucknow,Lucknow,2025-07-18,Corporate,Paid Search
C010485,Sanya Bose,Male,56,Mumbai,Mumbai,2022-10-21,Corporate,Email
C010486,Rohan Iyer,Female,44,Guwahati,Guwahati,2024-07-01,Home Office,Organic Search
C010487,Arjun Joshi,Male,36,Unknown,Unknown,2023-10-06,Consumer,Paid Search
C010488,Aarav Yadav,Male,31,Chandigarh,Chandigarh,2023-12-22,Consumer,Organic Search
C010489,Diya Gupta,Male,41,Coimbatore,Coimbatore,2023-09-21,Corporate,Paid Search
C010490,Kabir Joshi,Female,24,Gurugram,Gurugram,2022-12-13,Consumer,Organic Search
C010491,Neha Reddy,Male,53,Hyderabad,Hyderabad,2024-05-20,Consumer,Organic Search
C010492,KRISHNA KAPOOR,Female,35,Pune,Pune,2025-10-19,Consumer,Paid Search
C010493,Sneha Nair,Female,51,Pune,Pune,2024-07-18,Corporate,Marketplace
C010494,Diya Sharma,Male,36,Delhi,Delhi,2024-11-27,Consumer,Social Media
C010495,Rohan Patel,Female,24,Pune,Pune,2025-02-27,Consumer,Referral
C010496,Tanya Reddy,Female,42,Kolkata,Kolkata,2023-06-16,Corporate,Email
C010497,Varun Sharma,Non-Binary,33,Noida,Noida,2022-06-16,Consumer,Social Media
C010498,Varun Singh,Male,36,Ahmedabad,Ahmedabad,2022-10-08,Home Office,Organic Search
C010499,Manish Joshi,Male,18,Nagpur,Nagpur,2022-03-04,Consumer,Paid Search
C010500,Manish Gupta,Female,18,Hyderabad,Hyderabad,2024-02-23,Consumer,Affiliate
C010501,Aarav Das,Female,21,Delhi,Delhi,2025-07-23,Consumer,Social Media
C010502,Aditi Malhotra,Male,41,Bhopal,Bhopal,2024-08-29,Consumer,Affiliate
C010503,Aditi Malhotra,Female,28,Bengaluru,Bengaluru,2023-04-20,Consumer,Marketplace
C010504,Tanya Mehta,Male,24,Hyderabad,Hyderabad,2025-01-16,Consumer,Organic Search
C010505,Aarav Verma,Male,41,Gurugram,Gurugram,2023-10-26,Consumer,Organic Search
C010506,Tanya Sharma,Male,33,Nagpur,Nagpur,2026-06-05,Consumer,Marketplace
C010507,Karan Chopra,Male,49,Kolkata,Kolkata,2026-01-31,Home Office,Affiliate
C010508,Karan Kapoor,Male,31,Jaipur,Jaipur,2023-12-04,Consumer,Paid Search
C010509,Tanya Kumar,Female,32,Bengaluru,Bengaluru,2023-01-22,Corporate,Organic Search
C010510,Aditya Singh,Male,20,Pune,Pune,2024-02-23,Corporate,Social Media
C010511,Kabir Bose,Female,25,Bhopal,Bhopal,2023-08-19,Consumer,Social Media
C010512,Kavya Joshi,Female,29,Patna,Patna,2023-06-10,Consumer,Email
